IDENTIFIER,LAT,LON,ALTITUDE,IS_AIRPORT
RAVED_FL000,47.729167,9.669444,0.0,0
REDVO_FL000,48.657392,10.693458,0.0,0
REKLU_FL000,48.5875,16.93778,0.0,0
REKTI_FL000,46.584539,13.897447,0.0,0
RENKA_FL000,48.584842,13.505225,0.0,0
RENLO_FL000,48.775,11.061944,0.0,0
RENTA_FL000,46.305556,10.863611,0.0,0
RESIA_FL000,46.478333,10.043333,0.0,0
REUTL_FL000,48.368822,9.361233,0.0,0
RIDAR_FL000,48.588333,10.802778,0.0,0
RIXED_FL000,48.829445,10.418611,0.0,0
ROKIL_FL000,48.514836,11.215272,0.0,0
ROMGA_FL000,47.490556,9.403611,0.0,0
RONAK_FL000,46.810556,10.150556,0.0,0
ROREM_FL000,47.891666,9.840834,0.0,0
ROTAX_FL000,47.97745,12.384081,0.0,0
ROTIN_FL000,47.942778,12.246389,0.0,0
RTT04_FL000,47.49398,11.893059,0.0,0
RTT06_FL000,47.49798,12.049059,0.0,0
RTT08_FL000,47.56158,12.004259,0.0,0
RTT12_FL000,47.610833,12.0475,0.0,0
RUSOT_FL000,47.875833,9.415278,0.0,0
SASAL_FL000,47.284722,16.474444,0.0,0
SBGNB_FL000,47.967531,12.894078,0.0,0
SG005_FL000,48.719966,9.393586,0.0,0
SG010_FL000,48.734449,9.466475,0.0,0
SIGGI_FL000,48.788981,11.853717,0.0,0
SIMBA_FL000,48.230153,13.015817,0.0,0
SIRDU_FL000,47.253833,17.330929,0.0,0
SITKU_FL000,48.508611,11.429167,0.0,0
SITNI_FL000,48.054228,14.834614,0.0,0
SNU00_FL000,47.875,16.288333,0.0,0
SNU10_FL000,47.860083,16.535165,0.0,0
SNU13_FL000,47.855542,16.609157,0.0,0
SOPRO_FL000,47.587861,16.802453,0.0,0
SOTOV_FL000,46.943889,11.210556,0.0,0
STAUB_FL000,48.785833,12.658056,0.0,0
STEIN_FL000,47.4275,16.599722,0.0,0
STO00_FL000,48.416667,16.018333,0.0,0
SUBEN_FL000,48.436489,13.336783,0.0,0
SUDEN_FL000,48.529167,9.462222,0.0,0
SUDUX_FL000,46.945,11.008611,0.0,0
SUMEK_FL000,48.735942,16.719539,0.0,0
SUMIR_FL000,46.258889,11.359722,0.0,0
SUMUG_FL000,48.076668,11.35,0.0,0
SUNIS_FL000,47.141878,16.349611,0.0,0
SUXAN_FL000,46.562222,10.479167,0.0,0
TAGAS_FL000,48.043986,15.653972,0.0,0
TAKUS_FL000,47.955886,12.818228,0.0,0
TEGAD_FL000,47.665278,10.918056,0.0,0
TEGBA_FL000,48.575278,11.35,0.0,0
TEKSI_FL000,48.69055,10.068086,0.0,0
TELSI_FL000,46.427678,14.295711,0.0,0
TEMLI_FL000,49.143556,15.018614,0.0,0
TEMTA_FL000,48.5075,15.66361,0.0,0
TGO10_FL000,48.665908,9.510732,0.0,0
TILGO_FL000,48.120833,11.466667,0.0,0
TIRUL_FL000,47.057222,10.528708,0.0,0
TISAX_FL000,46.645278,11.065,0.0,0
TISKO_FL000,46.682494,15.991908,0.0,0
TITIG_FL000,48.058889,12.559444,0.0,0
TOBSO_FL000,47.016111,11.8575,0.0,0
TOVKA_FL000,48.27016,16.92632,0.0,0
TRAUN_FL000,47.974724,12.5875,0.0,0
TULSI_FL000,47.701667,11.788889,0.0,0
TURBU_FL000,47.728889,12.1175,0.0,0
TUTAL_FL000,46.950833,11.069167,0.0,0
ULMEX_FL000,48.824167,10.036333,0.0,0
UMBIL_FL000,47.35332,15.60117,0.0,0
UNIMI_FL000,46.860833,11.065278,0.0,0
UNKEN_FL000,47.690142,12.696869,0.0,0
UNSER_FL000,48.7338,9.454075,0.0,0
URAVA_FL000,46.416111,13.532222,0.0,0
UTABA_FL000,48.255,9.461667,0.0,0
VADOV_FL000,49.129803,13.973042,0.0,0
VAMAS_FL000,48.722778,12.371111,0.0,0
VAVOR_FL000,47.934167,12.160278,0.0,0
VEBEG_FL000,47.355,9.598333,0.0,0
VEKEN_FL000,46.563611,13.379444,0.0,0
VELOM_FL000,48.2211,13.499408,0.0,0
VEMUG_FL000,48.508335,11.223333,0.0,0
VENEN_FL000,48.566553,14.541344,0.0,0
VENOG_FL000,46.954772,12.275786,0.0,0
VESAL_FL000,46.39,11.716389,0.0,0
VIBUG_FL000,48.438611,12.480833,0.0,0
WGM00_FL000,48.323333,16.325,0.0,0
WGM12_FL000,48.119806,16.584106,0.0,0
WGM15_FL000,48.084726,16.600043,0.0,0
WGM19_FL000,48.020939,16.628963,0.0,0
WGM21_FL000,47.987069,16.632014,0.0,0
WGM22_FL000,47.973094,16.650606,0.0,0
WGM29_FL000,48.277633,16.512123,0.0,0
WGM58_FL000,48.231406,16.533255,0.0,0
WGM74_FL000,47.971983,16.638122,0.0,0
WGM87_FL000,48.185174,16.554349,0.0,0
WLD18_FL000,48.349875,11.438903,0.0,0
WO114_FL000,48.121825,16.533117,0.0,0
WW002_FL000,48.038334,16.788334,0.0,0
WW003_FL000,48.016659,16.85475,0.0,0
WW004_FL000,47.994461,16.92149,0.0,0
WW005_FL000,48.055618,16.96681,0.0,0
WW006_FL000,48.077721,16.899929,0.0,0
WW008_FL000,47.936039,16.87907,0.0,0
WW009_FL000,47.95808,16.81229,0.0,0
WW011_FL000,48.23,16.203333,0.0,0
WW013_FL000,48.251919,16.136459,0.0,0
WW014_FL000,48.273651,16.069067,0.0,0
WW017_FL000,48.1917,16.09354,0.0,0
WW018_FL000,48.212891,16.02729,0.0,0
WW019_FL000,48.333511,16.11228,0.0,0
WW020_FL000,48.311878,16.179859,0.0,0
WW022_FL000,48.038334,16.788334,0.0,0
WW028_FL000,47.880329,16.67812,0.0,0
WW029_FL000,47.832199,16.69812,0.0,0
WW030_FL000,47.784061,16.71809,0.0,0
WW031_FL000,47.89875,16.77562,0.0,0
WW032_FL000,47.85062,16.795679,0.0,0
WW033_FL000,47.802471,16.81572,0.0,0
WW034_FL000,47.74667,16.649361,0.0,0
WW035_FL000,47.792641,16.63656,0.0,0
WW036_FL000,47.839367,16.624666,0.0,0
WW038_FL000,48.368332,16.473333,0.0,0
WW041_FL000,48.338829,16.590549,0.0,0
WW042_FL000,48.290718,16.610916,0.0,0
WW044_FL000,48.435001,16.54965,0.0,0
WW045_FL000,48.416618,16.452616,0.0,0
WW046_FL000,48.440819,16.400801,0.0,0
WW100_FL000,48.089817,16.6336,0.0,0
WW101_FL000,48.024715,16.612833,0.0,0
WW102_FL000,47.994999,16.466669,0.0,0
WW103_FL000,47.923332,16.120001,0.0,0
WW105_FL000,48.119999,15.946667,0.0,0
WW106_FL000,48.153561,15.77382,0.0,0
WW107_FL000,48.244999,16.626667,0.0,0
WW108_FL000,48.013332,16.863333,0.0,0
WW109_FL000,47.728333,16.826668,0.0,0
WW110_FL000,48.120285,16.54055,0.0,0
WW111_FL000,48.110001,16.440001,0.0,0
WW112_FL000,48.115002,16.205,0.0,0
WW114_FL000,48.049999,16.271667,0.0,0
WW115_FL000,48.014999,16.046667,0.0,0
WW116_FL000,48.011665,15.368334,0.0,0
WW117_FL000,47.796665,15.773333,0.0,0
WW118_FL000,48.060001,16.46167,0.0,0
WW121_FL000,47.913334,16.448334,0.0,0
WW122_FL000,47.778332,16.645,0.0,0
WW123_FL000,48.209999,16.540001,0.0,0
WW124_FL000,48.066666,16.6,0.0,0
WW125_FL000,47.994999,16.629999,0.0,0
WW126_FL000,47.961666,16.645,0.0,0
WW127_FL000,47.755001,16.73,0.0,0
WW128_FL000,48.023335,16.548334,0.0,0
WW129_FL000,48.02,16.503334,0.0,0
WW130_FL000,48.006668,16.353333,0.0,0
WW134_FL000,48.080002,16.186666,0.0,0
WW135_FL000,48.16016,15.64913,0.0,0
WW136_FL000,48.244999,16.626667,0.0,0
WW137_FL000,48.131672,16.57333,0.0,0
WW139_FL000,48.088333,16.49,0.0,0
WW140_FL000,48.080002,16.523333,0.0,0
WW141_FL000,47.865002,16.551666,0.0,0
WW142_FL000,47.77,16.656668,0.0,0
WW143_FL000,48.075001,16.426666,0.0,0
WW144_FL000,47.936668,16.541666,0.0,0
WW146_FL000,48.233334,15.63,0.0,0
WW147_FL000,48.126667,15.618333,0.0,0
WW148_FL000,48.025002,15.606667,0.0,0
WW149_FL000,48.033333,15.233333,0.0,0
WW151_FL000,48.100872,16.599966,0.0,0
WW152_FL000,48.289917,16.660278,0.0,0
WW153_FL000,48.069181,16.696178,0.0,0
WW166_FL000,48.100833,16.617222,0.0,0
WW170_FL000,48.440414,16.648569,0.0,0
WW178_FL000,48.044716,15.608067,0.0,0
WW181_FL000,47.964939,16.964808,0.0,0
WW190_FL000,48.55558,14.765986,0.0,0
WW191_FL000,48.544182,14.990517,0.0,0
WW192_FL000,48.532349,15.214967,0.0,0
WW201_FL000,46.989517,15.851417,0.0,0
WW202_FL000,47.242699,15.97385,0.0,0
WW230_FL000,48.143333,16.206383,0.0,0
WW231_FL000,48.100834,16.206484,0.0,0
WW232_FL000,48.097984,16.3715,0.0,0
WW233_FL000,48.03265,16.325167,0.0,0
WW261_FL000,48.050201,16.753633,0.0,0
WW262_FL000,47.911018,16.5765,0.0,0
WW263_FL000,48.018005,16.298685,0.0,0
WW264_FL000,47.936283,16.321766,0.0,0
WW265_FL000,48.025566,16.549168,0.0,0
WW267_FL000,48.070084,16.598867,0.0,0
WW268_FL000,47.987,16.634384,0.0,0
WW269_FL000,47.984722,16.707758,0.0,0
WW271_FL000,47.990803,16.681637,0.0,0
WW272_FL000,48.192738,16.787567,0.0,0
WW273_FL000,48.118099,16.277451,0.0,0
WW274_FL000,48.075184,16.268883,0.0,0
WW275_FL000,48.027534,16.241167,0.0,0
WW278_FL000,48.11591,16.881426,0.0,0
WW282_FL000,48.089863,16.334396,0.0,0
WW283_FL000,48.042763,16.299679,0.0,0
WW286_FL000,47.932884,16.499184,0.0,0
WW287_FL000,47.901482,16.503998,0.0,0
WW288_FL000,48.152985,16.163366,0.0,0
WW289_FL000,48.02755,16.240883,0.0,0
WW290_FL000,48.154518,16.199831,0.0,0
WW293_FL000,48.115284,16.473883,0.0,0
WW295_FL000,48.096333,16.454067,0.0,0
WW296_FL000,48.0769,16.472116,0.0,0
WW298_FL000,48.096653,16.208572,0.0,0
WW300_FL000,47.955952,16.327366,0.0,0
WW301_FL000,47.882175,16.004066,0.0,0
WW304_FL000,48.135757,16.571302,0.0,0
WW370_FL000,47.879883,16.422001,0.0,0
WW371_FL000,48.241295,16.666756,0.0,0
WW372_FL000,48.282051,16.710432,0.0,0
WW373_FL000,48.180553,16.795267,0.0,0
WW374_FL000,48.472553,16.462688,0.0,0
WW375_FL000,47.969902,16.491856,0.0,0
WW377_FL000,47.978115,16.444616,0.0,0
WW378_FL000,47.928848,16.389734,0.0,0
WW379_FL000,48.0261,16.369667,0.0,0
WW380_FL000,47.990482,16.126284,0.0,0
WW381_FL000,48.089134,15.8816,0.0,0
WW382_FL000,48.148773,15.925797,0.0,0
WW400_FL000,48.279999,16.85,0.0,0
WW401_FL000,48.305,16.258333,0.0,0
WW402_FL000,48.348331,16.123333,0.0,0
WW403_FL000,48.273333,16.068333,0.0,0
WW404_FL000,48.198334,16.014999,0.0,0
WW405_FL000,48.154999,16.15,0.0,0
WW411_FL000,48.126667,16.705,0.0,0
WW412_FL000,48.455002,16.566668,0.0,0
WW413_FL000,48.433334,16.446667,0.0,0
WW421_FL000,48.001667,16.9,0.0,0
WW422_FL000,48.076668,16.953333,0.0,0
WW423_FL000,47.926666,16.844999,0.0,0
WW424_FL000,48.041668,16.5,0.0,0
WW425_FL000,48.189999,16.610001,0.0,0
WW426_FL000,47.903332,16.565001,0.0,0
WW427_FL000,47.996666,16.633333,0.0,0
WW431_FL000,47.886665,16.803333,0.0,0
WW432_FL000,47.865002,16.684999,0.0,0
WW433_FL000,48.126667,16.705,0.0,0
WW434_FL000,48.294998,16.633333,0.0,0
WW440_FL000,48.349998,16.716667,0.0,0
WW590_FL000,48.12999,16.73996,0.0,0
WW591_FL000,48.11541,16.7847,0.0,0
WW592_FL000,48.00919,16.65239,0.0,0
WW593_FL000,47.994949,16.6961,0.0,0
WW594_FL000,48.055183,16.740366,0.0,0
WW595_FL000,48.103371,16.593031,0.0,0
WW596_FL000,48.124668,16.527683,0.0,0
WW597_FL000,48.110069,16.492531,0.0,0
WW641_FL000,47.990009,16.74785,0.0,0
WW643_FL000,47.860218,16.535084,0.0,0
WW644_FL000,47.96991,16.64077,0.0,0
WW645_FL000,48.076698,16.596109,0.0,0
WW650_FL000,48.219181,16.235472,0.0,0
WW651_FL000,48.233622,16.190533,0.0,0
WW652_FL000,48.268425,16.085106,0.0,0
WW653_FL000,48.304575,15.972661,0.0,0
WW654_FL000,48.379633,16.026842,0.0,0
WW655_FL000,48.229492,15.918633,0.0,0
WW656_FL000,48.343431,16.139414,0.0,0
WW657_FL000,48.193392,16.030956,0.0,0
WW658_FL000,48.307119,16.251825,0.0,0
WW659_FL000,48.157183,16.143119,0.0,0
WW660_FL000,48.321372,16.489906,0.0,0
WW661_FL000,48.120867,16.255128,0.0,0
WW662_FL000,48.440425,16.442453,0.0,0
WW663_FL000,48.078356,16.362078,0.0,0
WW665_FL000,48.019325,16.509881,0.0,0
WW667_FL000,47.908758,16.843614,0.0,0
WW669_FL000,47.929556,16.444372,0.0,0
WW670_FL000,48.338853,16.485047,0.0,0
WW671_FL000,48.370897,16.471358,0.0,0
WW672_FL000,48.440425,16.442453,0.0,0
WW673_FL000,48.520553,16.408269,0.0,0
WW674_FL000,48.543233,16.528919,0.0,0
WW675_FL000,48.497739,16.287711,0.0,0
WW676_FL000,48.462947,16.562989,0.0,0
WW678_FL000,48.361472,16.605889,0.0,0
WW680_FL000,48.222503,16.664356,0.0,0
WW684_FL000,48.000439,16.835525,0.0,0
WW686_FL000,47.868967,16.495522,0.0,0
WW688_FL000,48.249403,16.808478,0.0,0
WW690_FL000,48.490092,16.707669,0.0,0
WW774_FL000,47.870353,16.978539,0.0,0
WW775_FL000,48.110597,16.711131,0.0,0
WW811_FL000,48.232166,16.197399,0.0,0
WW812_FL000,48.268433,16.0851,0.0,0
WW813_FL000,48.304585,15.972667,0.0,0
WW816_FL000,48.296165,16.503733,0.0,0
WW817_FL000,48.360283,16.476549,0.0,0
WW818_FL000,48.440434,16.44245,0.0,0
WW819_FL000,48.52055,16.408266,0.0,0
WW829_FL000,48.035316,16.79855,0.0,0
WW830_FL000,47.998299,16.909782,0.0,0
WW831_FL000,47.923935,17.131783,0.0,0
WW834_FL000,47.928165,16.658199,0.0,0
WW835_FL000,47.847916,16.691467,0.0,0
WW836_FL000,47.687401,16.757717,0.0,0
WW840_FL000,47.834518,17.0653,0.0,0
WW841_FL000,47.908768,16.843616,0.0,0
WW842_FL000,47.945732,16.732533,0.0,0
WW843_FL000,48.019333,16.508717,0.0,0
WW844_FL000,48.120865,16.255133,0.0,0
WW845_FL000,48.157185,16.143116,0.0,0
WW846_FL000,48.2295,15.918633,0.0,0
WW847_FL000,47.92955,16.444366,0.0,0
WW848_FL000,47.998417,17.187334,0.0,0
WW849_FL000,48.072884,16.965282,0.0,0
WW850_FL000,48.183784,16.630583,0.0,0
WW851_FL000,48.321365,16.489901,0.0,0
WW852_FL000,48.307117,16.251833,0.0,0
WW853_FL000,48.379635,16.02685,0.0,0
WW871_FL000,48.310089,16.2122,0.0,0
WW872_FL000,47.974751,16.355267,0.0,0
WW874_FL000,48.490101,16.707666,0.0,0
WW875_FL000,48.249401,16.808483,0.0,0
WW876_FL000,48.025731,16.903464,0.0,0
WW880_FL000,48.541565,16.528917,0.0,0
WW881_FL000,48.463072,16.562942,0.0,0
WW882_FL000,48.3829,16.596849,0.0,0
WW883_FL000,48.271503,16.644172,0.0,0
WW884_FL000,48.222503,16.664356,0.0,0
WW885_FL000,47.998669,16.757719,0.0,0
WW886_FL000,47.9505,16.777634,0.0,0
WW887_FL000,47.789932,16.84375,0.0,0
WW888_FL000,47.709633,16.876667,0.0,0
WW889_FL000,48.074482,16.778631,0.0,0
WW890_FL000,48.000435,16.835533,0.0,0
WW891_FL000,47.665016,16.638901,0.0,0
WW892_FL000,47.745266,16.60565,0.0,0
WW893_FL000,47.905682,16.538851,0.0,0
WW894_FL000,48.001934,16.498568,0.0,0
WW895_FL000,48.497734,16.287716,0.0,0
WW896_FL000,48.337536,16.356328,0.0,0
WW901_FL000,47.749588,15.881194,0.0,0
WW902_FL000,47.736382,15.867217,0.0,0
WW950_FL000,48.055183,16.740369,0.0,0
WW951_FL000,48.035322,16.798556,0.0,0
WW952_FL000,47.998303,16.909783,0.0,0
WW953_FL000,47.923933,17.131775,0.0,0
WW954_FL000,47.834514,17.065306,0.0,0
WW955_FL000,47.998414,17.187328,0.0,0
WW956_FL000,47.908758,16.843614,0.0,0
WW957_FL000,48.072886,16.965111,0.0,0
WW958_FL000,47.945725,16.732531,0.0,0
WW959_FL000,48.110531,16.852056,0.0,0
WW960_FL000,48.019325,16.509881,0.0,0
WW961_FL000,48.183786,16.630583,0.0,0
WW962_FL000,47.929556,16.444372,0.0,0
WW963_FL000,48.296158,16.503725,0.0,0
WW970_FL000,47.969625,16.641508,0.0,0
WW971_FL000,47.927933,16.659028,0.0,0
WW972_FL000,47.847925,16.691469,0.0,0
WW973_FL000,47.767675,16.724642,0.0,0
WW974_FL000,47.687406,16.757717,0.0,0
WW975_FL000,47.709631,16.876672,0.0,0
WW976_FL000,47.665017,16.6389,0.0,0
WW977_FL000,47.789931,16.843753,0.0,0
WW978_FL000,47.745258,16.605658,0.0,0
WW979_FL000,47.870225,16.810742,0.0,0
WW980_FL000,47.825481,16.572303,0.0,0
WW981_FL000,47.950503,16.777628,0.0,0
WW982_FL000,47.905689,16.538844,0.0,0
WW984_FL000,48.001925,16.498572,0.0,0
WW986_FL000,47.97475,16.355261,0.0,0
XANUT_FL000,47.11627,15.91188,0.0,0
XENAK_FL000,48.118652,17.298813,0.0,0
XERUM_FL000,48.811111,10.767778,0.0,0
YESEN_FL000,46.481378,14.085403,0.0,0
ABSAM_FL000,47.29,11.501667,0.0,0
ALLGAU_FL000,47.99739838,10.26220036,0.0,0
AUGSBURG_FL000,48.424297,10.933094,0.0,0
BOLZANO_FL000,46.463889,11.322222,0.0,0
BRNO_FL000,49.144825,16.76855,0.0,0
CESKE_FL000,48.946278,14.515319,0.0,0
EGGENFELDEN_FL000,48.39705,12.749781,0.0,0
FRIEDRICHSHAFEN_FL000,47.681217,9.537778,0.0,0
GLEICHENBERG_FL000,46.886989,15.800319,0.0,0
GRAZ_FL000,46.920656,15.458953,0.0,0
INGOLSTADT_FL000,48.737833,11.644667,0.0,0
INNSBRUCK_FL000,47.230008,11.401875,0.0,0
KLAGENFURT_FL000,46.62515,14.534164,0.0,0
KUHTAI_FL000,47.215539,11.027839,0.0,0
LANDSBERG_FL000,48.094833,11.018833,0.0,0
LAUPHEIM_FL000,48.218042,9.910872,0.0,0
LINZ_FL000,48.2371,14.321783,0.0,0
MALACKY_FL000,48.474444,17.1525,0.0,0
MENGEN_FL000,48.05435,9.367547,0.0,0
MIKE_FL000,48.570225,11.597503,0.0,0
MUNCHEN_FL000,48.355403,11.675978,0.0,0
NAMEST_FL000,49.197253,16.066797,0.0,0
NORDLINGEN_FL000,48.829361,10.418694,0.0,0
OBERPFAFFENHOFEN_FL000,48.080642,11.2854,0.0,0
RATTENBERG_FL000,47.430922,11.940053,0.0,0
SALZBURG_FL000,47.879333,12.949864,0.0,0
SARMELLEK_FL000,46.665806,17.166872,0.0,0
SCHWECHAT_FL000,48.147425,16.457592,0.0,0
STEFANIK_FL000,48.223867,17.290319,0.0,0
STEINHOF_FL000,48.210617,16.247136,0.0,0
TULLN_FL000,48.309444,15.981111,0.0,0
WIERNER_FL000,47.840997,16.281731,0.0,0
ZELTWEG_FL000,47.198056,14.756667,0.0,0
DESNA_FL000,48.969175,15.545578,0.0,0
EURACH_FL000,47.734989,11.249403,0.0,0
FISCHAMEND_FL000,48.105114,16.629264,0.0,0
FREISTADT_FL000,48.431781,14.129831,0.0,0
KEMPTEN_FL000,47.745833,10.349722,0.0,0
LUBURG_FL000,48.912975,9.340228,0.0,0
MAISACH_FL000,48.263431,11.311925,0.0,0
MILLDORF_FL000,48.234694,12.337419,0.0,0
MOOSBURG_FL000,48.573408,12.261,0.0,0
RODING_FL000,49.040269,12.526547,0.0,0
SOLLENAU_FL000,47.874875,16.288436,0.0,0
STOCKERAU_FL000,48.417136,16.018594,0.0,0
VILLACH_FL000,46.696392,13.914644,0.0,0
WAGRAM_FL000,48.323856,16.490953,0.0,0
EDJA_FL000,47.99205017,10.2338829,0.0,0
LHSM_FL000,46.694617,17.157539,0.0,0
LKNA_FL000,49.160006,16.133331,0.0,0
LKTB_FL000,49.148681,16.707614,0.0,0
LSZR_FL000,47.485019,9.554322,0.0,0
CORVATSCH_FL000,46.418056,9.821667,0.0,0
ERDING_FL000,48.324833,11.952833,0.0,0
LECHFELD_FL000,48.1905,10.859,0.0,0
NEUBURG_FL000,48.7125,11.211,0.0,0
