IDENTIFIER,LAT,LON,ALTITUDE,IS_AIRPORT
GRID_CENTRAL-EUROPE_Y01X23_FL300,45.8954935,14.31140566666667,9144.0,0
GRID_CENTRAL-EUROPE_Y01X24_FL300,45.8954935,14.900446333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y01X25_FL300,45.8954935,15.489487000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y01X26_FL300,45.8954935,16.07852766666667,9144.0,0
GRID_CENTRAL-EUROPE_Y01X27_FL300,45.8954935,16.667568333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y01X28_FL300,45.8954935,17.256609,9144.0,0
GRID_CENTRAL-EUROPE_Y01X29_FL300,45.8954935,17.84564966666667,9144.0,0
GRID_CENTRAL-EUROPE_Y02X00_FL300,46.272709166666665,0.7634703333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y02X01_FL300,46.272709166666665,1.3525110000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y02X02_FL300,46.272709166666665,1.9415516666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y02X03_FL300,46.272709166666665,2.5305923333333338,9144.0,0
GRID_CENTRAL-EUROPE_Y02X04_FL300,46.272709166666665,3.1196330000000003,9144.0,0
GRID_CENTRAL-EUROPE_Y02X05_FL300,46.272709166666665,3.7086736666666673,9144.0,0
GRID_CENTRAL-EUROPE_Y02X06_FL300,46.272709166666665,4.297714333333333,9144.0,0
GRID_CENTRAL-EUROPE_Y02X07_FL300,46.272709166666665,4.886755000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y02X08_FL300,46.272709166666665,5.475795666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y02X09_FL300,46.272709166666665,6.064836333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y02X10_FL300,46.272709166666665,6.653877000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y02X11_FL300,46.272709166666665,7.242917666666667,9144.0,0
GRID_CENTRAL-EUROPE_Y02X12_FL300,46.272709166666665,7.8319583333333345,9144.0,0
GRID_CENTRAL-EUROPE_Y02X13_FL300,46.272709166666665,8.420999000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y02X14_FL300,46.272709166666665,9.010039666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y02X15_FL300,46.272709166666665,9.599080333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y02X16_FL300,46.272709166666665,10.188121,9144.0,0
GRID_CENTRAL-EUROPE_Y02X17_FL300,46.272709166666665,10.777161666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y02X18_FL300,46.272709166666665,11.366202333333336,9144.0,0
GRID_CENTRAL-EUROPE_Y02X19_FL300,46.272709166666665,11.955243000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y02X20_FL300,46.272709166666665,12.544283666666669,9144.0,0
GRID_CENTRAL-EUROPE_Y02X21_FL300,46.272709166666665,13.133324333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y02X22_FL300,46.272709166666665,13.722365000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y02X23_FL300,46.272709166666665,14.31140566666667,9144.0,0
GRID_CENTRAL-EUROPE_Y02X24_FL300,46.272709166666665,14.900446333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y02X25_FL300,46.272709166666665,15.489487000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y02X26_FL300,46.272709166666665,16.07852766666667,9144.0,0
GRID_CENTRAL-EUROPE_Y02X27_FL300,46.272709166666665,16.667568333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y02X28_FL300,46.272709166666665,17.256609,9144.0,0
GRID_CENTRAL-EUROPE_Y02X29_FL300,46.272709166666665,17.84564966666667,9144.0,0
GRID_CENTRAL-EUROPE_Y03X00_FL300,46.64992483333334,0.7634703333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y03X01_FL300,46.64992483333334,1.3525110000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y03X02_FL300,46.64992483333334,1.9415516666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y03X03_FL300,46.64992483333334,2.5305923333333338,9144.0,0
GRID_CENTRAL-EUROPE_Y03X04_FL300,46.64992483333334,3.1196330000000003,9144.0,0
GRID_CENTRAL-EUROPE_Y03X05_FL300,46.64992483333334,3.7086736666666673,9144.0,0
GRID_CENTRAL-EUROPE_Y03X06_FL300,46.64992483333334,4.297714333333333,9144.0,0
GRID_CENTRAL-EUROPE_Y03X07_FL300,46.64992483333334,4.886755000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y03X08_FL300,46.64992483333334,5.475795666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y03X09_FL300,46.64992483333334,6.064836333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y03X10_FL300,46.64992483333334,6.653877000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y03X11_FL300,46.64992483333334,7.242917666666667,9144.0,0
GRID_CENTRAL-EUROPE_Y03X12_FL300,46.64992483333334,7.8319583333333345,9144.0,0
GRID_CENTRAL-EUROPE_Y03X13_FL300,46.64992483333334,8.420999000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y03X14_FL300,46.64992483333334,9.010039666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y03X15_FL300,46.64992483333334,9.599080333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y03X16_FL300,46.64992483333334,10.188121,9144.0,0
GRID_CENTRAL-EUROPE_Y03X17_FL300,46.64992483333334,10.777161666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y03X18_FL300,46.64992483333334,11.366202333333336,9144.0,0
GRID_CENTRAL-EUROPE_Y03X19_FL300,46.64992483333334,11.955243000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y03X20_FL300,46.64992483333334,12.544283666666669,9144.0,0
GRID_CENTRAL-EUROPE_Y03X21_FL300,46.64992483333334,13.133324333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y03X22_FL300,46.64992483333334,13.722365000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y03X23_FL300,46.64992483333334,14.31140566666667,9144.0,0
GRID_CENTRAL-EUROPE_Y03X24_FL300,46.64992483333334,14.900446333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y03X25_FL300,46.64992483333334,15.489487000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y03X26_FL300,46.64992483333334,16.07852766666667,9144.0,0
GRID_CENTRAL-EUROPE_Y03X27_FL300,46.64992483333334,16.667568333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y03X28_FL300,46.64992483333334,17.256609,9144.0,0
GRID_CENTRAL-EUROPE_Y03X29_FL300,46.64992483333334,17.84564966666667,9144.0,0
GRID_CENTRAL-EUROPE_Y04X00_FL300,47.0271405,0.7634703333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y04X01_FL300,47.0271405,1.3525110000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y04X02_FL300,47.0271405,1.9415516666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y04X03_FL300,47.0271405,2.5305923333333338,9144.0,0
GRID_CENTRAL-EUROPE_Y04X04_FL300,47.0271405,3.1196330000000003,9144.0,0
GRID_CENTRAL-EUROPE_Y04X05_FL300,47.0271405,3.7086736666666673,9144.0,0
GRID_CENTRAL-EUROPE_Y04X06_FL300,47.0271405,4.297714333333333,9144.0,0
GRID_CENTRAL-EUROPE_Y04X07_FL300,47.0271405,4.886755000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y04X08_FL300,47.0271405,5.475795666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y04X09_FL300,47.0271405,6.064836333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y04X10_FL300,47.0271405,6.653877000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y04X11_FL300,47.0271405,7.242917666666667,9144.0,0
GRID_CENTRAL-EUROPE_Y04X12_FL300,47.0271405,7.8319583333333345,9144.0,0
GRID_CENTRAL-EUROPE_Y04X13_FL300,47.0271405,8.420999000000002,9144.0,0
